10/09/20 23:42
Données du projet

                           	Segments	  Mots	Caractères (sans espaces)	Caractères (avec espaces)	Nombre de fichiers	
Total :                    	   68076	306184	                  1954790	                  2142420	               230	
Restants :                 	   68076	306184	                  1954790	                  2142420	               230	
Segments uniques :         	    7223	 54278	                   296335	                   338948	               113	
Segments uniques restants :	    7223	 54278	                   296335	                   338948	               113	


Statistiques par fichiers :

Nom du fichier                                                      	Total segments	Segments restants	Segments uniques	Segments uniques restants	Total mots	Mots restants	Mots uniques	Mots uniques restants	Total caractères (sans espaces)	Caractères restants (sans espaces)	Caractères uniques (sans espaces)	Caractères uniques restants (sans espaces)	Total caractères (avec espaces)	Caractères restants (avec espaces)	Caractères uniques (avec espaces)	Caractères uniques restants (avec espaces)	
Beta/script/t/script01.txt                                          	             9	                9	               5	                        5	        51	           51	          26	                   26	                            288	                               288	                              138	                                       138	                            324	                               324	                              154	                                       154	
Beta/script/t/script02.txt                                          	           122	              122	              37	                       37	       554	          554	         221	                  221	                           3309	                              3309	                             1202	                                      1202	                           3651	                              3651	                             1347	                                      1347	
Beta/script/t/script03.txt                                          	            38	               38	               6	                        6	       144	          144	          28	                   28	                            900	                               900	                              158	                                       158	                            970	                               970	                              174	                                       174	
Beta/script/t/tutorial 1.txt                                        	           104	              104	              40	                       40	       429	          429	         164	                  164	                           3308	                              3308	                             1105	                                      1105	                           3607	                              3607	                             1208	                                      1208	
Beta/script/t/tutorial 2.txt                                        	           101	              101	               7	                        7	       429	          429	          44	                   44	                           3276	                              3276	                              243	                                       243	                           3577	                              3577	                              273	                                       273	
Beta/script/t/tutorial 3.txt                                        	            95	               95	               8	                        8	       408	          408	          49	                   49	                           3114	                              3114	                              272	                                       272	                           3402	                              3402	                              305	                                       305	
Beta/script/t/tutorial 4.txt                                        	            94	               94	               6	                        6	       403	          403	          45	                   45	                           3064	                              3064	                              249	                                       249	                           3349	                              3349	                              282	                                       282	
Beta/script/tech cost 200%.txt                                      	             6	                6	               3	                        3	        25	           25	          22	                   22	                            262	                               262	                              140	                                       140	                            279	                               279	                              156	                                       156	
Beta/script/tech cost 50%.txt                                       	             6	                6	               2	                        2	        25	           25	          18	                   18	                            259	                               259	                              118	                                       118	                            276	                               276	                              132	                                       132	
Beta/script/test/AI num test.txt                                    	             5	                5	               2	                        2	        33	           33	           9	                    9	                            187	                               187	                               52	                                        52	                            213	                               213	                               58	                                        58	
Beta/script/test/city goal test.txt                                 	             5	                5	               0	                        0	        33	           33	           0	                    0	                            187	                               187	                                0	                                         0	                            213	                               213	                                0	                                         0	
Beta/script/test/script01.txt                                       	            53	               53	              13	                       13	       188	          188	          56	                   56	                           1107	                              1107	                              317	                                       317	                           1195	                              1195	                              347	                                       347	
Beta/script/test/script02.txt                                       	           113	              113	               8	                        8	       587	          587	          63	                   63	                           3458	                              3458	                              415	                                       415	                           3857	                              3857	                              467	                                       467	
Beta/script/test/script03.txt                                       	           132	              132	              21	                       21	       852	          852	         204	                  204	                           5025	                              5025	                             1172	                                      1172	                           5654	                              5654	                             1333	                                      1333	
Beta/script/test/user script - cities.txt                           	            12	               12	               3	                        3	        58	           58	          11	                   11	                            294	                               294	                               52	                                        52	                            334	                               334	                               58	                                        58	
Beta/script/test/user script - player expertise.txt                 	            38	               38	               6	                        6	       124	          124	          22	                   22	                            784	                               784	                              139	                                       139	                            837	                               837	                              149	                                       149	
Beta/script/training effect 200%.txt                                	             7	                7	               3	                        3	        42	           42	          35	                   35	                            335	                               335	                              187	                                       187	                            368	                               368	                              217	                                       217	
Beta/script/unlimited natural resources.txt                         	             6	                6	               3	                        3	        45	           45	          42	                   42	                            358	                               358	                              236	                                       236	                            393	                               393	                              270	                                       270	
